,Tweet,Polarity,Location,Source,Followers,Friends,Active Since,Lat,Lng,Sentiment,Popularity
649,RT @bigleaguepol: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/1iO8Ph2LjB,0.0,,iPhone,205,466,1,18.7931900024414,100.779800415039,O,Unpopular
650,"@thehill Why? Obama turned the economy around, Trump is threatening it with irresponsible sanctions. Trump has deci… https://t.co/kmbCobknCW",0.0,,Web,103,99,8,18.7931900024414,100.779800415039,O,Unpopular
651,"RT @JudicialWatch: JW President @TomFitton: ""This is a Clinton campaign doc that was presented to the Court as if it weren’t &amp; then they us…",0.0,,iPhone,240,66,1,18.7931900024414,100.779800415039,O,Unpopular
652,"RT @realDonaldTrump: ....and the DOJ, FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about…",0.0625,"Kalaoa, HI",iPhone,1054,1005,5,19.7224597930908,-155.977996826172,P,Popular
653,RT @SarahPalinUSA: FINALLY: Trump Mulls Revoking Security Clearances For Obama-Era Staff https://t.co/8uxnZQrglm,0.0,"Suffolk , Lake Ronkonkoma , NY",Android,14553,13289,9,40.8352088928223,-73.1320266723633,O,Popular
654,"RT @nowthisnews: In 2011, Trump believed Obama would start a war with Iran to help win an election 🤔 https://t.co/gi5DBcRds5",0.8,los angeles california,iPhone,372,2703,7,34.0534896850586,-118.245323181152,P,Popular
655,RT @Jamierodr10: This is what Obama has to say about Russia. I didn’t hear any complaining then.. @chuckschumer @NancyPelosi Let this go vi…,0.0,,,1108,1263,1,18.7931900024414,100.779800415039,O,Popular
656,"@andresCG2143 @Viri_Rios No, parece que Obama no. Aquí viene clarito explicado: https://t.co/DOb5dFLKJG",0.0,"chilangolandia, la magnífica",Android,54,483,9,34.0534896850586,-118.245323181152,O,Unpopular
657,"RT @FoxNews: .@RepPeteKing: ""I think the general rule should be that unless you’re going to be an adviser to the president...I don’t see wh…",0.05000000000000002,USA,iPhone,35728,18639,8,39.4959144592285,-98.9899826049805,P,Popular
658,"RT @C_3C_3: So let me get this straight:

The Obama IC used spies to entrap and FAKE opposition research paid for by Hillary Clinton to acq…",-0.15,"New York, NY",iPhone,1164,1188,9,40.7145500183105,-74.0071411132812,N,Popular
659,"RT @ChuckCallesto: Won't see this on #CNN

BOMBSHELL: Indicted Russian Spy Has MAJOR Connection To Obama Administration

https://t.co/47pP6…",0.03125,,iPhone,116,192,0,18.7931900024414,100.779800415039,P,Unpopular
660,"RT @JudicialWatch: JW President @TomFitton: ""This is a Clinton campaign doc that was presented to the Court as if it weren’t &amp; then they us…",0.0,,Android,619,326,9,18.7931900024414,100.779800415039,O,Popular
661,RT @pixelatedboat: Another example of liberal hypocrisy: they praised Obama for being the first black president but NEVER praise Trump for…,0.04166666666666667,"Ashland, WI",Web,71,96,2,46.5853996276855,-90.8862915039062,P,Unpopular
662,RT @jules_su: People who openly called for President Obama’s assassination telling me I crossed a line and should be jailed for tweeting a…,0.0,"california, usa",iPhone,2343,3617,9,37.2551002502441,-119.617523193359,O,Popular
663,"RT @smartiekat123: Dear Mr. President,
     
       We the people would love for you to revoke the security clearance of these unhinged, le…",0.5,United States,iPhone,13086,13300,2,39.4959144592285,-98.9899826049805,P,Popular
664,RT @EddieDonovan: BOOM: Notorious Hacker Says Has Enough Dirt On Obama &amp; Friends To LOCK THEM UP https://t.co/81SVj4mUop  @ckeirns,0.0,"Texas, USA",iPhone,8426,6971,6,31.4627552032471,-99.3330307006836,O,Popular
665,"@SaraCarterDC Once you leave office they should all be pulled. Hillary, Obama's, all the Bushes, every one that leaves office.",0.0,"Palmetto, FL",Android,146,92,3,27.5163097381592,-82.5729598999023,O,Unpopular
666,RT @IjeomaOluo: Imagine how much good Obama could have gotten done if Congress was even half as permissive of his efforts to lead the count…,0.26666666666666666,,iPhone,18,80,6,18.7931900024414,100.779800415039,P,Unpopular
667,"RT @ArizonaKayte: YA DONT SAY?!?!

James Clapper Admits #Obama Is Behind The Robert #Mueller Investigation
https://t.co/Ay3ojGg15B",-0.4,"Buckhannon, WV",iPhone,5643,6191,0,38.9932899475098,-80.2317428588867,N,Popular
668,"It's satisfying to know that the entire time #Obama was conspiring against #PresidentTrump , the SOB was keeping Am… https://t.co/NNcLle8Usl",0.25,Florida & New England ,Android,1457,1572,1,44.0830574035645,-70.5822982788086,P,Popular
669,RT @SenatorLeahy: I took this photo when Pres. Mandela came to Capitol Hill. His speech was dignified &amp; uplifting. This past week Pres. Oba…,-0.25,,,1254,100,1,18.7931900024414,100.779800415039,N,Popular
670,RT @mkraju: Bailouts for Wall Street and autos prompted furious conservative pushback during Bush and Obama years. Will be interesting to s…,0.5,United States,,59137,53520,6,39.4959144592285,-98.9899826049805,P,Popular
671,RT @ladyjanekane1: @esaagar @PressSec What did they do when Iran had our boys on their knees with guns pointed at them and Obama gave them…,0.0,"Florida, USA",Android,3290,4328,8,28.4925804138184,-82.4722213745117,O,Popular
672,@MSNBC Can you imagine his feigned outrage if Obama had been the one “trolling” people?,0.0,,iPhone,74,257,4,18.7931900024414,100.779800415039,O,Unpopular
673,"RT @Golfinggary5221: WOW! 
Notorious Hacker Says He Has Enough Dirt On Obama, Clinton and Biden  To LOCK THEM UP! Corruption and abuse of p…",0.0625,United States,Android,389,323,2,39.4959144592285,-98.9899826049805,P,Popular
674,RT @JoyceWhiteVance: Criticizing the President is now a reason to lose your security clearance-if you worked in the Obama Administration. B…,0.0,,iPhone,10385,11199,6,18.7931900024414,100.779800415039,O,Popular
675,"RT @Tweetsfor45: This video of Obama mocking Romney's ""1980s"" Russian foreign policy should be played ad nauseam on MSM right now.

 https:…",0.05357142857142857,Illinois,iPhone,5837,5007,6,40.1139373779297,-89.1587677001953,P,Popular
676,RT @TomFitton: BRENNAN:Obama CIA Director John Brennan’s threatening and unhinged attacks on @RealDonaldTrump help explain Obama Admin's sp…,0.0,,Web,8525,7967,4,18.7931900024414,100.779800415039,O,Popular
677,RT @DonaldsDaddy45: @realDonaldTrump We have been. Since 2009 the economy has been on the rise. Thanks Obama!,0.25,"Massachusetts, USA",iPhone,1056,1633,2,42.1561851501465,-71.5661926269531,P,Popular
678,"RT @SarahPalinUSA: Obama's Former Director of National Intelligence Comes Clean, Says It Was Obama Who Set Entire Mueller Witch Hunt Into M…",0.12222222222222225,Rochester NY,iPhone,9263,8255,1,43.1557998657227,-77.6163177490234,P,Popular
679,"RT @smartiekat123: Dear Mr. President,
     
       We the people would love for you to revoke the security clearance of these unhinged, le…",0.5,SpaceFORCE💙ps1914        ,Android,4511,4876,1,,,P,Popular
680,"RT @watspn1013: Just curious. Why aren’t security clearances routinely revoked when an employee leaves his/her job? 

Why does President Tr…",-0.1,"California, USA",iPhone,2060,5001,1,37.2551002502441,-119.617523193359,N,Popular
681,"@BarackObama The world is nothing without the youth!
we are delightly appreciated to this sermon from Mr President… https://t.co/PkXw4INjes",-0.012499999999999995,"Accra, Ghana",,19,144,5,5.58106994628906,-0.198970004916191,N,Unpopular
682,"RT @ShootesStraight: @kjshowstable @pjamesjp1 Obama promised a transparent administration, true to form we got an ad-mendtruation as transp…",0.35,"Jacksonville, FL",Android,32681,23599,5,30.331470489502,-81.6562194824219,P,Popular
683,"Good 2A evidence that the Obama CDC tried to bury. I swear, Trump needs to clean off the top 3 layers of these alph… https://t.co/bMsnRWcLoo",0.5222222222222223,,Web,153,150,0,18.7931900024414,100.779800415039,P,Unpopular
684,RT @Thomas1774Paine: Obama Crony Caught Up in Massive Fraud Scandal Dating Back to Barrack’s Reign https://t.co/VJpWuyjvGf,0.0,USA,iPhone,2567,2395,0,39.4959144592285,-98.9899826049805,O,Popular
685,"RT @ChuckCallesto: Won't see this on #CNN

BOMBSHELL: Indicted Russian Spy Has MAJOR Connection To Obama Administration

https://t.co/47pP6…",0.03125,Colorado,Web,1226,1198,7,38.9985427856445,-105.547813415527,P,Popular
686,"RT @scorpius801: Why is it that we never see women come out and say that they had sex with barrack obama but, we have heard from men who sa…",0.0,"Orlando, FL",Android,11188,10347,2,28.5382308959961,-81.3773880004883,O,Popular
687,RT @Univision34LA: Nuevo golpe a la política migratoria de Obama: la Corte Suprema rechaza revisar el fallo sobre DAPA y DACA https://t.co/…,0.0,Delhi India ,Android,568,469,8,28.6429634094238,77.1158752441406,O,Popular
688,"RT @ar15m4mid: Adam ""full of"" Schiff if we wanted to ""punish"" political opponents we would take the Obama's regime lead and weaponize our p…",0.175,,iPhone,3830,3150,3,18.7931900024414,100.779800415039,P,Popular
689,"RT @realDonaldTrump: ....and the DOJ, FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about…",0.0625,,iPhone,18,58,1,18.7931900024414,100.779800415039,P,Unpopular
690,@SmileyJones17 @TIME Are you seriously suggesting that separation of families was Obama's Plan? Maybe it was in the… https://t.co/ZGolPfrPAY,-0.3333333333333333,,Web,4,15,1,,100.779800415039,N,Unpopular
691,RT @gp2howe: @ali GOP leadership/Ryan have no intention of exposing Obama administration officials targeting Trump. Ryan needs to be remove…,0.0,,Android,1,3,0,18.7931900024414,100.779800415039,O,Unpopular
692,RT @mkraju: Bailouts for Wall Street and autos prompted furious conservative pushback during Bush and Obama years. Will be interesting to s…,0.5,United States,iPhone,2278,2869,1,39.4959144592285,-98.9899826049805,P,Popular
693,RT @OhNoSheTwitnt: Breaking: Trump announces US withdrawal from Obama administration practice of basic human decency,0.0,,iPhone,23,97,1,18.7931900024414,100.779800415039,O,Unpopular
694,I took this photo when Pres. Mandela came to Capitol Hill. His speech was dignified &amp; uplifting. This past week Pre… https://t.co/YmFeOw4g5h,-0.25,"Washington, DC",Web,138069,2443,7,38.8903694152832,-77.0319595336914,N,Popular
695,"RT @jasoninthehouse: Presidential candidates are to be protected from adversaries; given secret service, CIA briefings, etc. If Obama team…",-0.4,"Baton Rouge, LA",iPhone,84,377,7,30.4433403015137,-91.1869888305664,N,Unpopular
696,RT @jerome_corsi: Trump Calls Obama a Hoax Artist https://t.co/linamruNuG “So Obama knew about Russia before the election. Why didn’t he do…,0.0,,Android,1445,1630,1,18.7931900024414,100.779800415039,O,Popular
697,@MlKEHEADLY Idk why it’s Obama but you get the gist. https://t.co/WjtzgHAn9i,0.0,Hellafuckinfornia,iPhone,2725,490,1,,,O,Popular
698,"RT @thebradfordfile: Dear Nancy Pelosi:

Please spare America the lectures on partisanship in intelligence. Your party weaponized every fed…",0.0,,Android,1955,2702,3,18.7931900024414,100.779800415039,O,Popular
699,"RT @FoxNews: Senator @RandPaul: ""Something's got to be done, and these people do not need to be privy to secrets because they might be usin…",0.0,,Web,945,33,1,18.7931900024414,100.779800415039,O,Popular
700,"@KimStrassel @srobhartkopf @WSJopinion The editors should stop attributing actions by Comey, McCabe, Strzok, Page e… https://t.co/msSDWf1x2y",0.0,Twitterverse,Android,2675,1622,6,,,O,Popular
701,"RT @lunagalla: El cambio era hacer un trayecto de 20 km del Palacio de La Moncloa a Torrejón de Ardoz en un helicóptero Super Puma, rodeado…",0.3333333333333333,España,,295,240,1,40.3876953125,-3.55739092826843,P,Unpopular
702,Wish people had this same energy when obama was here https://t.co/nMp55T3Kg0,0.0,,iPhone,732,746,7,18.7931900024414,100.779800415039,O,Popular
703,RT @FernandoMiresOl: POLIS: Política y Cultura: Barack Obama - SEGUID ALZANDO LA VOZ https://t.co/YLl0NK5aGN,0.0,,iPhone,1048,1578,8,18.7931900024414,100.779800415039,O,Popular
704,RT @2christian: She was deported this YR. Letty says she is paying the price for HER drunk driving ARREST but is also convinced that her de…,-0.275,,Android,3375,3954,6,18.7931900024414,100.779800415039,N,Popular
705,"RT @Pink_About_it: Obama had 8 years for hope and change and all America got was men in womens bathrooms---

Obama's legacy is a golden uri…",0.3,Pixieland,Web,2067,2186,0,,,P,Popular
706,Obama should not have clearance he is the most anti -American on earth.,0.25,,,1,17,0,18.7931900024414,100.779800415039,P,Unpopular
707,"RT @Anon_decoder: Security clearances for Obama era off. will be revoked
Why hasnt yet?
to now these idiots would lead patriots in control…",-0.8,NC,iPhone,23660,23324,10,35.5393524169922,-79.1853790283203,N,Popular
708,@DTrumpPoll @WyattAtLarge Hahaha obama successful ? At what other than hiding his identity,0.275,"Oceanside, CA",Android,4318,4421,2,33.197151184082,-117.380577087402,P,Popular
709,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,United States,iPhone,1672,2283,8,39.4959144592285,-98.9899826049805,O,Popular
710,"RT @FoxNews: .@jasoninthehouse: ""If [the Obama administration] thought there was something nefarious going on that campaign, they should've…",0.0,"#SmellyHillbilly, Tennessee ",iPhone,14155,14145,1,35.8430023193359,-86.3430480957031,O,Popular
711,"@soledadobrien Trumpworld Rules:
1. If Obama did it, undo it.
2. If it hurts Putin, don't do it
3. When in doubt, tweet",0.0,Heart of Virginia,Web,7,178,0,37.5127868652344,-78.6980972290039,O,Unpopular
712,"RT @BrotherVet: FOX NEWS FIRST: Trump, ex-Obama officials battle over security clearance; Eric Holder 2020?

https://t.co/FxDImZ4Jlc",0.25,,Web,1644,1420,1,18.7931900024414,100.779800415039,P,Popular
713,RT @The_Trump_Train: @realDonaldTrump Russia is the biggest ally of the Democrats... They lined crooked Hillary and Obama’s pockets!,0.0,,iPhone,3830,3150,3,18.7931900024414,100.779800415039,O,Popular
714,RT @bigleaguepol: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/1iO8Ph2LjB,0.0,"Québec, ville",,259,470,8,46.8127288818359,-71.2192993164062,O,Unpopular
715,RT @Daphne_488: @amaise25 @19walt70 @Jerry83165694 @BlackjuiceTV @songldr @kimguilfoyle @MindOfPryze he is just ripping off the efforts of…,0.0,,Android,202,421,0,18.7931900024414,100.779800415039,O,Unpopular
716,RT @ItsJust61756573: @killernj13 @tcmilbert @WhiteHouse @POTUS For the EIGHT SOLID YEARS he was in! That's when! We may not have agreed wit…,0.0,"Maine, USA",iPhone,1325,1667,1,45.3152809143066,-69.2039489746094,O,Popular
717,@TheZenCorner @realDonaldTrump They did at first because they thought he'd tone down on US aggression towards Russi… https://t.co/L9ci90ex0q,0.047222222222222214,,Android,193,359,0,18.7931900024414,100.779800415039,P,Unpopular
718,RT @MoonPeople: @trumpism_45 I remember Obama visited North Korea in the beginning of all the problems too. Does make you wonder.,0.0,"Indiana, USA",Android,1834,1917,1,39.9198036193848,-86.2817993164062,O,Popular
719,"@SaysHummingbird I left the Republican party When Obama, a Real elected President, Ran the first time. NOW it's imp… https://t.co/uDJIRGCSxp",0.15,"Earth,USA",Android,881,1436,1,39.4959144592285,-98.9899826049805,P,Popular
720,"@krassenstein They’re brainwashed 

So, no —It won’t make a difference 

They’ll blame Obama ‘cuz he’s black or Hil… https://t.co/HPUAstERmj",-0.16666666666666666,"Portland, OR (Brewtown)",,189,193,3,45.511791229248,-122.675628662109,N,Unpopular
721,@PureSalvato @realDonaldTrump That statement is Ludacris. Obama took over 200 years of our nations national debt an… https://t.co/22xbcdpYnh,0.0,,Android,3,1,0,18.7931900024414,100.779800415039,O,Unpopular
722,@CNN If this had been years that would make Obama responsible and yet you didn’t hear one word from these people wh… https://t.co/jMxYiwNZgR,0.2,,iPhone,95,205,2,18.7931900024414,100.779800415039,P,Unpopular
